"Cor","CorrType","EdgeBetweenness","interaction","name","Pvalue","selected","shared interaction","shared name"
"-0.1524","Negative","17.112263349467337","interacts with","6f919188220b0c82be4439bb63dd189e_fungi (interacts with) 6025a8d68dfe9ed561f3501b70ef5274_bacteria","0.031","false","interacts with","6f919188220b0c82be4439bb63dd189e_fungi (interacts with) 6025a8d68dfe9ed561f3501b70ef5274_bacteria"
"0.2738","Positive","9.45684217845705","interacts with","8d7bfbf1d9cc089639fe484763c3f188_oomycete (interacts with) 6025a8d68dfe9ed561f3501b70ef5274_bacteria","0.001","false","interacts with","8d7bfbf1d9cc089639fe484763c3f188_oomycete (interacts with) 6025a8d68dfe9ed561f3501b70ef5274_bacteria"
"0.2309","Positive","12.78393807750768","interacts with","1f97c28f91d9a257362352f7c2958eb5_eukaryote (interacts with) 6025a8d68dfe9ed561f3501b70ef5274_bacteria","0.003","false","interacts with","1f97c28f91d9a257362352f7c2958eb5_eukaryote (interacts with) 6025a8d68dfe9ed561f3501b70ef5274_bacteria"
"0.1887","Positive","9.255366855366853","interacts with","d9e763753ea6a20c2a574df095f60580_eukaryote (interacts with) 6025a8d68dfe9ed561f3501b70ef5274_bacteria","0.007","false","interacts with","d9e763753ea6a20c2a574df095f60580_eukaryote (interacts with) 6025a8d68dfe9ed561f3501b70ef5274_bacteria"
"-0.169","Negative","18.9497073825175","interacts with","acc6f82c660def2e2f383dfb4f075933_eukaryote (interacts with) 6025a8d68dfe9ed561f3501b70ef5274_bacteria","0.027","false","interacts with","acc6f82c660def2e2f383dfb4f075933_eukaryote (interacts with) 6025a8d68dfe9ed561f3501b70ef5274_bacteria"
"0.1712","Positive","18.152609811397358","interacts with","ad1bc6953fe661253a1301a0dffd0535_bacteria (interacts with) 871638cacece191a60d3f3fe9407c592_bacteria","0.034","false","interacts with","ad1bc6953fe661253a1301a0dffd0535_bacteria (interacts with) 871638cacece191a60d3f3fe9407c592_bacteria"
"-0.16","Negative","53.066042335128564","interacts with","30432de9f6dd4c74cc5042a8d0ece70f_bacteria (interacts with) 871638cacece191a60d3f3fe9407c592_bacteria","0.037","false","interacts with","30432de9f6dd4c74cc5042a8d0ece70f_bacteria (interacts with) 871638cacece191a60d3f3fe9407c592_bacteria"
"0.1733","Positive","57.467685850395405","interacts with","eb9cdec519d0a08dcfb47dfac31c9b82_bacteria (interacts with) 871638cacece191a60d3f3fe9407c592_bacteria","0.031","false","interacts with","eb9cdec519d0a08dcfb47dfac31c9b82_bacteria (interacts with) 871638cacece191a60d3f3fe9407c592_bacteria"
"-0.1811","Negative","56.97435464377131","interacts with","5743cd46a67f26fc2a0a910a35f1b12f_fungi (interacts with) 871638cacece191a60d3f3fe9407c592_bacteria","0.017","false","interacts with","5743cd46a67f26fc2a0a910a35f1b12f_fungi (interacts with) 871638cacece191a60d3f3fe9407c592_bacteria"
"0.1901","Positive","18.435998319522128","interacts with","0a78918b318c9a666440b19941b2c94e_bacteria (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria","0.038","false","interacts with","0a78918b318c9a666440b19941b2c94e_bacteria (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria"
"0.4801","Positive","6.1887019398393734","interacts with","55e2f6614bc214f35d8745edeee16727_bacteria (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria","0.001","false","interacts with","55e2f6614bc214f35d8745edeee16727_bacteria (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria"
"0.4029","Positive","10.612522335365881","interacts with","5d0942009326032f72c94ca27dc2015d_bacteria (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria","0.001","false","interacts with","5d0942009326032f72c94ca27dc2015d_bacteria (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria"
"0.1962","Positive","9.935861055175943","interacts with","61781934a20bd3368b0737d605f29468_bacteria (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria","0.025","false","interacts with","61781934a20bd3368b0737d605f29468_bacteria (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria"
"0.3428","Positive","10.493597089185323","interacts with","11d0b6aaf61245ed190220edb6779865_bacteria (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria","0.001","false","interacts with","11d0b6aaf61245ed190220edb6779865_bacteria (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria"
"0.4062","Positive","10.666644931376267","interacts with","0c0605a3c4b75dfc31857a9167487df1_bacteria (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria","0.001","false","interacts with","0c0605a3c4b75dfc31857a9167487df1_bacteria (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria"
"0.3888","Positive","7.733622400278368","interacts with","334a4708e1cedc4f04c44f0f47d2f29e_bacteria (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria","0.001","false","interacts with","334a4708e1cedc4f04c44f0f47d2f29e_bacteria (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria"
"0.377","Positive","12.870257063904289","interacts with","0cb8dc0c56bd0e3524dba46d210b26c9_bacteria (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria","0.001","false","interacts with","0cb8dc0c56bd0e3524dba46d210b26c9_bacteria (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria"
"-0.1872","Negative","19.11352461359915","interacts with","30432de9f6dd4c74cc5042a8d0ece70f_bacteria (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria","0.024","false","interacts with","30432de9f6dd4c74cc5042a8d0ece70f_bacteria (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria"
"0.1794","Positive","13.022267379547344","interacts with","ce8fe047f6c78ee3610cc355efd59beb_bacteria (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria","0.034","false","interacts with","ce8fe047f6c78ee3610cc355efd59beb_bacteria (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria"
"-0.2046","Negative","13.339644434538084","interacts with","0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria","0.005","false","interacts with","0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria"
"-0.2121","Negative","16.9536830239421","interacts with","9fc26e6596f0b0189c6b268cc4d8d67b_fungi (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria","0.017","false","interacts with","9fc26e6596f0b0189c6b268cc4d8d67b_fungi (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria"
"-0.3027","Negative","10.137653997858791","interacts with","89206af4589b68a36b3313e1be7c6448_fungi (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria","0.001","false","interacts with","89206af4589b68a36b3313e1be7c6448_fungi (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria"
"-0.1696","Negative","9.672989730237868","interacts with","9a06988e426d7ef4663c568dcd331ca0_fungi (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria","0.04","false","interacts with","9a06988e426d7ef4663c568dcd331ca0_fungi (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria"
"-0.2138","Negative","12.189194518426136","interacts with","5743cd46a67f26fc2a0a910a35f1b12f_fungi (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria","0.013","false","interacts with","5743cd46a67f26fc2a0a910a35f1b12f_fungi (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria"
"-0.1763","Negative","12.633481158244503","interacts with","55d3ffaf20a40a432de7989e6d6d5a00_fungi (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria","0.022","false","interacts with","55d3ffaf20a40a432de7989e6d6d5a00_fungi (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria"
"-0.2795","Negative","11.196306499635496","interacts with","c0a6013edcd750f053a34cc2e955055c_fungi (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria","0.001","false","interacts with","c0a6013edcd750f053a34cc2e955055c_fungi (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria"
"-0.2223","Negative","13.992843441219733","interacts with","25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria","0.003","false","interacts with","25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria"
"-0.1771","Negative","11.126277486679523","interacts with","4745af0659fd8962bab4c6f134456248_fungi (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria","0.027","false","interacts with","4745af0659fd8962bab4c6f134456248_fungi (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria"
"-0.1766","Negative","10.76782910196852","interacts with","b5b89cca5a0cb0c01db814cb6f693f9f_fungi (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria","0.035","false","interacts with","b5b89cca5a0cb0c01db814cb6f693f9f_fungi (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria"
"-0.1725","Negative","13.616255482909338","interacts with","6f919188220b0c82be4439bb63dd189e_fungi (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria","0.029","false","interacts with","6f919188220b0c82be4439bb63dd189e_fungi (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria"
"-0.17","Negative","20.319805239017764","interacts with","8da1ea508fd29598a72e6a69c9fb5bad_fungi (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria","0.049","false","interacts with","8da1ea508fd29598a72e6a69c9fb5bad_fungi (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria"
"-0.2224","Negative","12.366988965374096","interacts with","5f279c746c8e0dc1b9305887f0cbae5a_fungi (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria","0.006","false","interacts with","5f279c746c8e0dc1b9305887f0cbae5a_fungi (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria"
"-0.1825","Negative","36.496061242036724","interacts with","394dace7cd674dc9355c4f64bfada83f_eukaryote (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria","0.047","false","interacts with","394dace7cd674dc9355c4f64bfada83f_eukaryote (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria"
"-0.1559","Negative","27.665049581410173","interacts with","2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria","0.04","false","interacts with","2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria"
"-0.1518","Negative","34.46599769621035","interacts with","850f9456f23d337e109baafd956b54d6_eukaryote (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria","0.042","false","interacts with","850f9456f23d337e109baafd956b54d6_eukaryote (interacts with) c861b1ec2e390a9906dec7ee827ab766_bacteria"
"0.2241","Positive","23.141698740452224","interacts with","5d45291972b34cd7f9c4cd55ca8a95ea_bacteria (interacts with) 0a78918b318c9a666440b19941b2c94e_bacteria","0.012","false","interacts with","5d45291972b34cd7f9c4cd55ca8a95ea_bacteria (interacts with) 0a78918b318c9a666440b19941b2c94e_bacteria"
"0.2242","Positive","23.111874937358902","interacts with","fb613c9c4a86c7589b321ffb051a485c_bacteria (interacts with) 0a78918b318c9a666440b19941b2c94e_bacteria","0.004","false","interacts with","fb613c9c4a86c7589b321ffb051a485c_bacteria (interacts with) 0a78918b318c9a666440b19941b2c94e_bacteria"
"-0.1386","Negative","25.451864091633798","interacts with","6b9ca3313d241ab32629d7d007bfa458_bacteria (interacts with) 0a78918b318c9a666440b19941b2c94e_bacteria","0.046","false","interacts with","6b9ca3313d241ab32629d7d007bfa458_bacteria (interacts with) 0a78918b318c9a666440b19941b2c94e_bacteria"
"-0.1996","Negative","17.87754601977399","interacts with","12907f7fde00bb40c358a652d79ffcb6_fungi (interacts with) 0a78918b318c9a666440b19941b2c94e_bacteria","0.021","false","interacts with","12907f7fde00bb40c358a652d79ffcb6_fungi (interacts with) 0a78918b318c9a666440b19941b2c94e_bacteria"
"-0.168","Negative","21.687971961152837","interacts with","5743cd46a67f26fc2a0a910a35f1b12f_fungi (interacts with) 0a78918b318c9a666440b19941b2c94e_bacteria","0.041","false","interacts with","5743cd46a67f26fc2a0a910a35f1b12f_fungi (interacts with) 0a78918b318c9a666440b19941b2c94e_bacteria"
"-0.1572","Negative","13.696304507355494","interacts with","55d3ffaf20a40a432de7989e6d6d5a00_fungi (interacts with) 0a78918b318c9a666440b19941b2c94e_bacteria","0.039","false","interacts with","55d3ffaf20a40a432de7989e6d6d5a00_fungi (interacts with) 0a78918b318c9a666440b19941b2c94e_bacteria"
"-0.2028","Negative","20.16142202184205","interacts with","4745af0659fd8962bab4c6f134456248_fungi (interacts with) 0a78918b318c9a666440b19941b2c94e_bacteria","0.006","false","interacts with","4745af0659fd8962bab4c6f134456248_fungi (interacts with) 0a78918b318c9a666440b19941b2c94e_bacteria"
"0.2556","Positive","13.727241962508582","interacts with","2b58ac3373c047a1eebbf7a75e2e0552_fungi (interacts with) 0a78918b318c9a666440b19941b2c94e_bacteria","0.001","false","interacts with","2b58ac3373c047a1eebbf7a75e2e0552_fungi (interacts with) 0a78918b318c9a666440b19941b2c94e_bacteria"
"0.2577","Positive","24.16980694560002","interacts with","cc72eaa86c2be573136acdf59cda9fc3_oomycete (interacts with) 0a78918b318c9a666440b19941b2c94e_bacteria","0.003","false","interacts with","cc72eaa86c2be573136acdf59cda9fc3_oomycete (interacts with) 0a78918b318c9a666440b19941b2c94e_bacteria"
"0.2927","Positive","20.332199756930834","interacts with","5a7fabdfc2b1915ca336712e300eb727_eukaryote (interacts with) 0a78918b318c9a666440b19941b2c94e_bacteria","0.003","false","interacts with","5a7fabdfc2b1915ca336712e300eb727_eukaryote (interacts with) 0a78918b318c9a666440b19941b2c94e_bacteria"
"0.1633","Positive","23.387526296141647","interacts with","3f795849e5ab98c40f875a580004f9f7_eukaryote (interacts with) 0a78918b318c9a666440b19941b2c94e_bacteria","0.043","false","interacts with","3f795849e5ab98c40f875a580004f9f7_eukaryote (interacts with) 0a78918b318c9a666440b19941b2c94e_bacteria"
"-0.2091","Negative","21.806668579719855","interacts with","6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote (interacts with) 0a78918b318c9a666440b19941b2c94e_bacteria","0.006","false","interacts with","6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote (interacts with) 0a78918b318c9a666440b19941b2c94e_bacteria"
"0.2842","Positive","7.470410647482703","interacts with","5d0942009326032f72c94ca27dc2015d_bacteria (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria","0.001","false","interacts with","5d0942009326032f72c94ca27dc2015d_bacteria (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria"
"0.2508","Positive","6.943735021652641","interacts with","61781934a20bd3368b0737d605f29468_bacteria (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria","0.007","false","interacts with","61781934a20bd3368b0737d605f29468_bacteria (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria"
"0.3109","Positive","5.172838710996606","interacts with","11d0b6aaf61245ed190220edb6779865_bacteria (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria","0.001","false","interacts with","11d0b6aaf61245ed190220edb6779865_bacteria (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria"
"0.2506","Positive","9.565858067281459","interacts with","0c0605a3c4b75dfc31857a9167487df1_bacteria (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria","0.006","false","interacts with","0c0605a3c4b75dfc31857a9167487df1_bacteria (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria"
"0.3282","Positive","6.776535227851018","interacts with","334a4708e1cedc4f04c44f0f47d2f29e_bacteria (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria","0.002","false","interacts with","334a4708e1cedc4f04c44f0f47d2f29e_bacteria (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria"
"0.2555","Positive","13.249414766695967","interacts with","0cb8dc0c56bd0e3524dba46d210b26c9_bacteria (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria","0.006","false","interacts with","0cb8dc0c56bd0e3524dba46d210b26c9_bacteria (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria"
"0.1963","Positive","15.453894283892891","interacts with","ad1bc6953fe661253a1301a0dffd0535_bacteria (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria","0.019","false","interacts with","ad1bc6953fe661253a1301a0dffd0535_bacteria (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria"
"-0.2861","Negative","14.524842446040106","interacts with","30432de9f6dd4c74cc5042a8d0ece70f_bacteria (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria","0.001","false","interacts with","30432de9f6dd4c74cc5042a8d0ece70f_bacteria (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria"
"0.25","Positive","12.643425803642522","interacts with","ce8fe047f6c78ee3610cc355efd59beb_bacteria (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria","0.006","false","interacts with","ce8fe047f6c78ee3610cc355efd59beb_bacteria (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria"
"-0.1626","Negative","9.92329327973084","interacts with","0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria","0.036","false","interacts with","0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria"
"-0.2884","Negative","6.924237617201005","interacts with","89206af4589b68a36b3313e1be7c6448_fungi (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria","0.001","false","interacts with","89206af4589b68a36b3313e1be7c6448_fungi (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria"
"-0.2129","Negative","18.358282067015168","interacts with","d7a05ca6b0cf4959a1d5af8842fb78fa_fungi (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria","0.019","false","interacts with","d7a05ca6b0cf4959a1d5af8842fb78fa_fungi (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria"
"-0.2759","Negative","7.636991428352985","interacts with","9a06988e426d7ef4663c568dcd331ca0_fungi (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria","0.002","false","interacts with","9a06988e426d7ef4663c568dcd331ca0_fungi (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria"
"-0.2107","Negative","11.568786619701099","interacts with","6dec4a7642385d3256e7c0ab2c05366d_fungi (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria","0.017","false","interacts with","6dec4a7642385d3256e7c0ab2c05366d_fungi (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria"
"-0.23","Negative","7.592072985437059","interacts with","5743cd46a67f26fc2a0a910a35f1b12f_fungi (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria","0.008","false","interacts with","5743cd46a67f26fc2a0a910a35f1b12f_fungi (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria"
"-0.217","Negative","12.755021088116052","interacts with","d4ced3fcf757696111ad371371ff4cce_fungi (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria","0.014","false","interacts with","d4ced3fcf757696111ad371371ff4cce_fungi (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria"
"-0.1599","Negative","12.81494293279942","interacts with","007761694cceb108c141cce8750b23b5_fungi (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria","0.043","false","interacts with","007761694cceb108c141cce8750b23b5_fungi (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria"
"-0.2499","Negative","7.541010484790279","interacts with","c0a6013edcd750f053a34cc2e955055c_fungi (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria","0.002","false","interacts with","c0a6013edcd750f053a34cc2e955055c_fungi (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria"
"-0.2925","Negative","10.809597972470304","interacts with","25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria","0.002","false","interacts with","25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria"
"-0.1738","Negative","10.784263546866462","interacts with","4745af0659fd8962bab4c6f134456248_fungi (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria","0.029","false","interacts with","4745af0659fd8962bab4c6f134456248_fungi (interacts with) 55e2f6614bc214f35d8745edeee16727_bacteria"
