Feature ID	Confidence	Domain	Phylum	Class	Order	Family	Genus	Species	Origin	Kingdom	Supergroup	Division	Subdivision
3360a920f7ab92f5eb34c593ae3de247_fungi	0.9641916329706259		Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Chaetothyriales_gen_Incertae_sedis	Chaetothyriales_sp	UNITE	Fungi			
337cf446126501d64d54d1f1da04e8f6_fungi	0.9935592818700577		Basidiomycota	Tremellomycetes	Tremellales	Phaeotremellaceae	Gelidatrema	Gelidatrema_spencermartinsiae	UNITE	Fungi			
3460287022c623f2a27f70137cf2b6d3_fungi	0.9630990821014384		Ascomycota	Dothideomycetes	Coniosporiales	Coniosporiaceae	Coniosporium	Coniosporium_sp	UNITE	Fungi			
34a3d0763157b0c60a2036244a8c5d42_fungi	0.8826381713767426		Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Microsporomycetaceae	Microsporomycetaceae_gen_Incertae_sedis	Microsporomycetaceae_sp	UNITE	Fungi			
36490c7d917988192632cc2538421d61_fungi	0.9972890816354211		Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Capnodiales_gen_Incertae_sedis	Capnodiales_sp	UNITE	Fungi			
367b4c75566cc5bd80d0ccfd33fbd28d_fungi	0.9922632222201472		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Neophaeothecoidea	Neophaeothecoidea_proteae	UNITE	Fungi			
37c1ce3567ee671d765a1aa58b146c4a_fungi	0.9974883936943338		Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	Lycoperdon_sp	UNITE	Fungi			
3837c6d3a68db7c75448f9ccc96e8250_fungi	0.9997767486404185		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
39fd194893a310912586907d07967e08_fungi	0.9999997698182641								UNITE	Fungi			
3b9372d202a82c881b5666f75d5b5f6b_fungi	0.9999999923677588								UNITE	Fungi			
3d12c44e4e47ae1609ce146430a814a9_fungi	0.7301681887796916		Ascomycota						UNITE	Fungi			
3fbaf445b115954172a1f8cb7154f3d7_fungi	0.9433831483187605		Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neostagonospora		UNITE	Fungi			
3fcdde80cc9d8079e4935a645e41a543_fungi	0.9997736422640142		Ascomycota	Dothideomycetes	Myriangiales	Myriangiaceae	Myriangium	Myriangium_hispanicum	UNITE	Fungi			
4159c96cca2eb365f732baf2d88516f3_fungi	0.8616532431232121		Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	Peniophora_incarnata	UNITE	Fungi			
416eb78ddeb9ec839a904a09a6a56f61_fungi	0.9534840527607424		Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Dothideomycetes_fam_Incertae_sedis	Dothideomycetes_gen_Incertae_sedis	Dothideomycetes_sp	UNITE	Fungi			
424146db59d14b760b9b698f599b59c2_fungi	0.8938552776534817		Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Ruineniaceae	Ruinenia	Ruinenia_clavata	UNITE	Fungi			
44dc56715e97af51ad1ebdbac752d4a7_fungi	0.999974722803301		Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	Arthrinium	Arthrinium_crenatum	UNITE	Fungi			
45125d624ae43ad0c4976c552909e809_fungi	0.9999999999994031		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
45e17d5010b35357d86f5f9398133b26_fungi	0.9981348452727543		Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Herpotrichiellaceae_gen_Incertae_sedis	Herpotrichiellaceae_sp	UNITE	Fungi			
47f2237e0d8ea68f2c3f70da7c5f586f_fungi	0.7710575139991666		Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp	UNITE	Fungi			
48f2e1a7cbb409cdd0b6367c1f60e2c0_fungi	0.7031168426783131		Basidiomycota	Tremellomycetes	Tremellales				UNITE	Fungi			
49304068b9c3ef82d70074cdde2a0cb0_fungi	0.9999932145645398		Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp	UNITE	Fungi			
4a64b3d894020e92a2b5f90099a17f31_fungi	0.9801975071083443								UNITE	Fungi			
4a7cff84e0cae6f8dd571a11f743ea97_fungi	0.7906201993309018		Ascomycota						UNITE	Fungi			
4c7448b72bcb0c7626866b949bd8b80d_fungi	0.9999983454130518		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
4f23d17500899f6f61dd59a3d8ce09c8_fungi	0.9261851033213546								UNITE	Fungi			
4feb4e3cb4bfd0ba1d4055e7fd91bac1_fungi	0.9990735981030886		Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp	UNITE	Fungi			
50c4b6b409b708afbb4b33ed778e32aa_fungi	0.9192847571636776								UNITE	Fungi			
520eeefbd54bf51f3565ddbabd2412a0_fungi	0.9998625487394581		Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetales_fam_Incertae_sedis	Spizellomycetales_gen_Incertae_sedis	Spizellomycetales_sp	UNITE	Fungi			
538ba3234587cc6bfdd9c765aa2d3577_fungi	0.932305586000937		Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella		UNITE	Fungi			
53c0e5d5202811c8b8a29014c077a057_fungi	0.9982592734384577		Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon	Rhizopogon_mohelnensis	UNITE	Fungi			
53f29c08ef15e03770b8b95d5c9ad38e_fungi	0.9694351805531758		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
5403fc556045f525e8dae6771729766b_fungi	0.9857209914459257		Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Parastagonospora	Parastagonospora_novozelandica	UNITE	Fungi			
556f06c11877ae89dd74c57635bbcf29_fungi	0.8925320355388574		Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Marjia	Marjia_sp	UNITE	Fungi			
56afba11537f770cd2515ee31f00af12_fungi	0.9999997212350491								UNITE	Fungi			
57982e554b3efcfd74fdf93872cd7614_fungi	0.9997101608579475		Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Montagnula	Montagnula_scabiosae	UNITE	Fungi			
5f90b35d4bb133dda5f0efee7dd11d04_fungi	0.8331939800518958		Ascomycota						UNITE	Fungi			
6296fb2bb39811396dc8fbbf44a6bf63_fungi	0.9875755929321093		Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp	UNITE	Fungi			
64ddd4123f2b5aee14052a2badd994f1_fungi	0.9947960258203445		Ascomycota	Lecanoromycetes	Lecanorales	Squamarinaceae	Squamarina	Squamarina_gypsacea	UNITE	Fungi			
662f951d4c33345a60c238d4d03826e5_fungi	0.9991394585038251								UNITE	Fungi			
669a3be800b951aee7be32bf53920a64_fungi	0.9994643595884201		Basidiomycota	Agaricomycetes	Cantharellales	Cantharellales_fam_Incertae_sedis	Cantharellales_gen_Incertae_sedis	Cantharellales_sp	UNITE	Fungi			
674bd4de1a4df952c64f4383b1b9bac2_fungi	0.9999999873704156		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
677d454a31b90d427846238c1c05baca_fungi	0.7175152995693386		Ascomycota	Sordariomycetes	Sordariomycetes_ord_Incertae_sedis	Sordariomycetes_fam_Incertae_sedis	Sordariomycetes_gen_Incertae_sedis	Sordariomycetes_sp	UNITE	Fungi			
67a2e34ab07f92e7cf0e7d91ca772472_fungi	0.9990315108204784		Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Striaticonidium	Striaticonidium_cinctum	UNITE	Fungi			
69750b7b42d66a16761faee7731f7ffc_fungi	0.9078471850551108		Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium		UNITE	Fungi			
6ad2e08527bd9d7e0dce0e80d99310cb_fungi	0.9999999001184726		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
6bcae6209ae807ebe1824469619f59ad_fungi	0.999346533237829		Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora_albellula	UNITE	Fungi			
6f368ee75aa5b276cbcfc78bad125442_fungi	0.984059076142935		Basidiomycota	Tremellomycetes	Tremellales	Tremellales_fam_Incertae_sedis	Tremellales_gen_Incertae_sedis	Tremellales_sp	UNITE	Fungi			
709da8b0b38e6a9daa145c8694672676_fungi	0.999999910318071		Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Farysia	Farysia_magdalenana	UNITE	Fungi			
70cac4933818c08b56211901c01223ff_fungi	0.9999962412695255		Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Purpureocillium		UNITE	Fungi			
717373deb7ec57b2de496c18bbb858a4_fungi	0.9699108348132025								UNITE	Fungi			
73e4b1d0a59511952a47cf44e2d57a3c_fungi	0.9695938218636128		Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp	UNITE	Fungi			
74c7ef58ae2d7a7c33f9c3666091b372_fungi	0.7403265877806954		Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Barnettozyma	Barnettozyma_californica	UNITE	Fungi			
752de4f702195dd4d508c19feb9db5dd_fungi	0.9968646744420574		Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Lasionectriopsis	Lasionectriopsis_spinosa	UNITE	Fungi			
7536a7755208e3b22b41a312e2c89a9c_fungi	0.7166812720702155		Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	Rhinocladiella_sp	UNITE	Fungi			
762d7e9c8e4f3ae4bd8b1c3fddf64c94_fungi	0.999999971958943		Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pleosporales_gen_Incertae_sedis	Pleosporales_sp	UNITE	Fungi			
7b9b42fd7faac0b220f03fbb7241e38b_fungi	0.8479961617084314		Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Dothideomycetes_fam_Incertae_sedis	Dothideomycetes_gen_Incertae_sedis	Dothideomycetes_sp	UNITE	Fungi			
7d6aea78c69c4910360588f6d318894f_fungi	0.9999996971550505		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
7dcf87c5721ebe588eadfffda29d6701_fungi	0.8448197568400206								UNITE	Fungi			
7e03dcdbe5cee3307a38954395845b71_fungi	0.8723203171550099		Ascomycota	Dothideomycetes	Pleosporales				UNITE	Fungi			
7e23b88cb6997a2445738a806f890bf6_fungi	0.7560581172343327		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
834d7e795fd0ff45573d2ad6cb0a3aea_fungi	0.9999999830381655		Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pleosporales_gen_Incertae_sedis	Pleosporales_sp	UNITE	Fungi			
84c38c7ba51b21822d3830d584c1d119_fungi	0.9078961955925707								UNITE	Fungi			
86add8c1d6483226eca26d3754342614_fungi	0.9996388841015444		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
86b0b10f3a3bf093ecf6c9e0b59d85a1_fungi	0.9577934097450922		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
877b2d07bf46b65f0606118607ec835e_fungi	0.7210654325064745		Ascomycota	Dothideomycetes	Pleosporales				UNITE	Fungi			
878d7318fe2be2982b6b9f638fb07389_fungi	0.7856156828796332		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia	Ramularia_stachydis	UNITE	Fungi			
895daf619b921b907012dc16c386028e_fungi	0.9999944129708251		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
8b05850093d8b0e8462ce69ed03a938c_fungi	0.9239951760050154		Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara		UNITE	Fungi			
8c8e22f56b221e3f99ce894cb6cd8332_fungi	0.9082251880141682		Ascomycota						UNITE	Fungi			
8e5b2eda54b25770715a00ff36e4a8f0_fungi	0.9999817699053777		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
901bdae763b8324e7201b0178b0848a4_fungi	0.7399595305599842		Ascomycota						UNITE	Fungi			
90daf703b51b492530b89dafd9b2c442_fungi	0.788453932858545		Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Helotiaceae_gen_Incertae_sedis	Helotiaceae_sp	UNITE	Fungi			
90e274cda10cacade0ba466ddc7d0ee6_fungi	0.9159683405280367		Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp	UNITE	Fungi			
92118948956b1b002f9e0fc777dcb0f6_fungi	0.943919002211003								UNITE	Fungi			
92155c96f28d9757b961451144692a4c_fungi	0.9119671321783281		Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolales_fam_Incertae_sedis	Sporidiobolales_gen_Incertae_sedis	Sporidiobolales_sp	UNITE	Fungi			
929c2c8c3b90d47f1d4b613ec821a432_fungi	0.9999999732383035		Chytridiomycota	Lobulomycetes	Lobulomycetales	Lobulomycetales_fam_Incertae_sedis	Lobulomycetales_gen_Incertae_sedis	Lobulomycetales_sp	UNITE	Fungi			
930318c81e82db99ae2106c4571b8b6c_fungi	0.9991821945807021								UNITE	Fungi			
936cb64091e4622cf8229eb2312b4721_fungi	0.9421659185232322		Ascomycota	Orbiliomycetes	Orbiliomycetes_ord_Incertae_sedis	Orbiliomycetes_fam_Incertae_sedis	Orbiliomycetes_gen_Incertae_sedis	Orbiliomycetes_sp	UNITE	Fungi			
93c5f4487c65ead0f9b46974b6d061f7_fungi	0.8279630467847596								UNITE	Fungi			
95389b7d205fbf4f032d31422706f16d_fungi	0.9999999997775717		Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilaginaceae_gen_Incertae_sedis	Ustilaginaceae_sp	UNITE	Fungi			
961e61bba2ff543a71b81eb31ad5e013_fungi	0.998329132557873		Ascomycota	Eurotiomycetes	Onygenales	Onygenales_fam_Incertae_sedis	Onygenales_gen_Incertae_sedis	Onygenales_sp	UNITE	Fungi			
96a5207b93225e772bad0295dc9c40e0_fungi	0.9999960308417472		Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pleosporales_gen_Incertae_sedis	Pleosporales_sp	UNITE	Fungi			
973f41d2f6162c07378010f75f247426_fungi	0.7448098892582387		Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Cystobasidiomycetes_fam_Incertae_sedis	Cystobasidiomycetes_gen_Incertae_sedis	Cystobasidiomycetes_sp	UNITE	Fungi			
99afda80ba65266f0bbcc6c85366cab0_fungi	0.9589523655047851		Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetales_fam_Incertae_sedis	Spizellomycetales_gen_Incertae_sedis	Spizellomycetales_sp	UNITE	Fungi			
9a23ccb8777a8004bb2571387d8ed0ba_fungi	0.9970352112895069								UNITE	Fungi			
9aa2646beaf6a073868a0fbc7af434de_fungi	0.9004183371262698		Ascomycota	Lecanoromycetes	Ostropales	Spirographaceae	Spirographa	Spirographa_fusisporella	UNITE	Fungi			
9b5890a457ee73d681d1284d91552631_fungi	0.9708076745766231		Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Heterocephalacria	Heterocephalacria_sp	UNITE	Fungi			
9c83fb28b226d4e0c5e6bdb3c0f138ee_fungi	0.7903658475569744		Ascomycota						UNITE	Fungi			
9ca36f889e0f392e5b23274b2c9aef3b_fungi	0.7575569899769881		Ascomycota	Lecanoromycetes					UNITE	Fungi			
9cafcf88531552661427e0a19ade5434_fungi	0.994516001423059		Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Scolecobasidium	Scolecobasidium_sp	UNITE	Fungi			
9cb54cb68e266088280ab0574bcbc521_fungi	0.9999998701051935		Ascomycota	Dothideomycetes	Microthyriales	Microthyriales_fam_Incertae_sedis	Microthyriales_gen_Incertae_sedis	Microthyriales_sp	UNITE	Fungi			
9dac5e3353e9e4c30c7de038d828e377_fungi	0.9999706466439752		Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Agaricostilbales_fam_Incertae_sedis	Agaricostilbales_gen_Incertae_sedis	Agaricostilbales_sp	UNITE	Fungi			
9db077987b18bbde9ad10c88c044733f_fungi	0.9996281875227995		Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Rhizophydiales_fam_Incertae_sedis	Rhizophydiales_gen_Incertae_sedis	Rhizophydiales_sp	UNITE	Fungi			
9ddcaabf10a0d0272901ed4890af14cf_fungi	0.9999832194420801		Ascomycota	Ascomycota_cls_Incertae_sedis	Ascomycota_ord_Incertae_sedis	Ascomycota_fam_Incertae_sedis	Ascomycota_gen_Incertae_sedis	Ascomycota_sp	UNITE	Fungi			
9f9316f43a64fdb2a237f256620352cd_fungi	0.9999999979229557		Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp	UNITE	Fungi			
9fba3bb7bc2ec9e83becc57ade3aabcd_fungi	0.777652502493406		Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	Hyaloscypha_sp	UNITE	Fungi			
9fc0d2a89a5fa7e0ca2a0866b950c522_fungi	0.8449459789289835		Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia_muriae	UNITE	Fungi			
a06133c73854dceecb4a2844e85cc393_fungi	0.7985380310445145		Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	Coprinellus_sclerocystidiosus	UNITE	Fungi			
a159730897806cb85b7b9d39be02c1ba_fungi	0.9997770688288433		Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Tylopilus	Tylopilus_sp	UNITE	Fungi			
a16d1d998d6321f35b7847965a709696_fungi	0.9998910233090487		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
a29e1da5f8c222365940068469463a2b_fungi	0.8511182987152592		Arthropoda	Insecta	Odonata	Gomphidae	Davidius		UNITE	Metazoa			
a3cf91ff84a8f5af68d7be75ba0a8447_fungi	0.9980259572173915		Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_sp	UNITE	Fungi			
a459b6203673d184413e069c737ad2b4_fungi	0.704300110476944								UNITE	Fungi			
a4ab5aa3315606af72b6f6d63ec7668e_fungi	0.9423911268430717		Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Cadophora	Cadophora_lacrimiformis	UNITE	Fungi			
a56b95fe68c8e2b49f16b1912ac7084f_fungi	0.997361175758003		Basidiomycota	Pucciniomycetes	Platygloeales	Eocronartiaceae	Eocronartium	Eocronartium_sp	UNITE	Fungi			
a6ed464de01fb9af19b2b9b44a35744e_fungi	0.9999737989730629		Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Sarcoxylon	Sarcoxylon_sp	UNITE	Fungi			
a879d6fd8d345e75e54d9cf77c4ca2d2_fungi	0.9961615581805929		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
a9ad7aee137e581c935acd08f30021de_fungi	0.9999983414795646		Ascomycota	Sordariomycetes					UNITE	Fungi			
a9d6e150ba2b21bba3646a56eb985be1_fungi	0.7914051796026785		Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Verrucaria	Verrucaria_funckii	UNITE	Fungi			
ab19624469b298aa89236d398408341f_fungi	0.7498855059959834		Ascomycota						UNITE	Fungi			
ab284b10440d5be43c55cf4be8497ed8_fungi	0.7049856918805536		Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiaceae	Erythrobasidium	Erythrobasidium_sp	UNITE	Fungi			
ac09a263c856b84137ff8efde24d940f_fungi	0.99742980260613								UNITE	Fungi			
ac09ca9fe177311da99143cf464fb13a_fungi	0.944625355857326		Ascomycota	Sordariomycetes	Microascales	Microascaceae	Acaulium	Acaulium_caviariforme	UNITE	Fungi			
af55757e407bc88e215f0cbb025ecfdf_fungi	0.8845979883477342		Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	Lophium		UNITE	Fungi			
b07cbb939b518b8f7324ad825d4bc03b_fungi	0.7805384632663195		Ascomycota						UNITE	Fungi			
b1d0c36c9de004d511ed2e44d0ba05d1_fungi	0.9939339452969148								UNITE	Fungi			
b322ba93e1d3f70a3a873eee744ac332_fungi	0.999999979506015		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Comoclathris	Comoclathris_arrhenatheri	UNITE	Fungi			
b4921e23e2b05e410e962c57712524a4_fungi	0.8346755973026982		Cercozoa	Cercozoa_cls_Incertae_sedis	Cercozoa_ord_Incertae_sedis	Cercozoa_fam_Incertae_sedis	Cercozoa_gen_Incertae_sedis	Cercozoa_sp	UNITE	Rhizaria			
b64fc64d1a1735c6940fd31ad051cc04_fungi	0.9516107619270513								UNITE	Fungi			
b8d4d967007e025f5d5dd1602a671665_fungi	0.7530656312491812		Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp	UNITE	Fungi			
b96b9567c6658a05a949daaae9abf731_fungi	0.999439303642029		Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Rhizoctonia	Rhizoctonia_bicornis	UNITE	Fungi			
bc128a8daf92adf8721f4619e419ec36_fungi	0.9900974464699095		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Monilinia	Monilinia_kusanoi	UNITE	Fungi			
bd36e9e50f2448505ae42fbf327c05a6_fungi	0.7657065548734928		Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	Chaetomium_sp	UNITE	Fungi			
c0257bf3d75d3dce593ca6734c4bcd00_fungi	0.7707869999025341		Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	Coniochaeta_deborreae	UNITE	Fungi			
c0b25cbae54212a62db058f52a7b4ff5_fungi	0.9268067660503475		Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pleosporales_gen_Incertae_sedis	Pleosporales_sp	UNITE	Fungi			
c155937db3aa4ef801fde412eab43952_fungi	0.9777462103794399		Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Eremomycetaceae	Arthrographis	Arthrographis_longispora	UNITE	Fungi			
c2ada25055d33361576b180a333f7379_fungi	0.9997502056324853		Rozellomycota	Rozellomycotina_cls_Incertae_sedis	GS05	GS05_fam_Incertae_sedis	GS05_gen_Incertae_sedis	GS05_sp	UNITE	Fungi			
c362627358c46aca22ea96f64dc714c4_fungi	0.9694631532041699		Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetales_fam_Incertae_sedis	Spizellomycetales_gen_Incertae_sedis	Spizellomycetales_sp	UNITE	Fungi			
c4b98711e6bb7db629e29f6c1687b341_fungi	0.9150603994615051		Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Bacidina		UNITE	Fungi			
c5f7e651ff8e9966f014542fc1bdea4a_fungi	0.974391221030588		Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	Rozellomycota_sp	UNITE	Fungi			
c60edf2fae20f6c34ebf93826a97e065_fungi	0.99931802412723		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
c800657fcd82c80ee9fb4564e5ddf7e6_fungi	0.9813390863737066		Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavulinopsis	Clavulinopsis_sp	UNITE	Fungi			
c812384df74fee8897a26f292dd3258d_fungi	0.9213315644720358		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Lapidomyces	Lapidomyces_aloidendricola	UNITE	Fungi			
c89c2c9ff21f3b5c71b588f9ec321c07_fungi	0.7196501319750559		Ascomycota						UNITE	Fungi			
