Node1	Node2	Pvalue	Cor	CorrType
a70b9b48ee3a2f91d38850407dcdcaac_eukaryote	6f0c774f7177fa246b2e3d023979a44d_bacteria	0.016	-0.1834	Negative
fa5d2b7bc448a32fa9ec8262e24231be_eukaryote	6f0c774f7177fa246b2e3d023979a44d_bacteria	0.032	0.159	Positive
5c71206f2fadd330c5295bb2b8e24c9d_eukaryote	6f0c774f7177fa246b2e3d023979a44d_bacteria	0.041	0.145	Positive
6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote	6f0c774f7177fa246b2e3d023979a44d_bacteria	0.001	-0.2739	Negative
18f83f1b38e7d46908c0805e2c1960e4_eukaryote	6f0c774f7177fa246b2e3d023979a44d_bacteria	0.033	-0.1413	Negative
7b3f8ac4cc1c569e824043a8fc99c323_eukaryote	6f0c774f7177fa246b2e3d023979a44d_bacteria	0.012	-0.1893	Negative
4f8eec0fd883c3c151fb5dce569f8dc0_eukaryote	6f0c774f7177fa246b2e3d023979a44d_bacteria	0.009	0.1722	Positive
6f5d3bfd51485fbd9a71c476a19b3241_eukaryote	6f0c774f7177fa246b2e3d023979a44d_bacteria	0.008	-0.1696	Negative
d56db645940d7263cd904f96f3e2258f_eukaryote	6f0c774f7177fa246b2e3d023979a44d_bacteria	0.001	0.2163	Positive
e3e05f194c5ba7c9e24fbaf65a891e6e_eukaryote	6f0c774f7177fa246b2e3d023979a44d_bacteria	0.019	-0.1361	Negative
0d8f0de48c593ab7f865ad167c335347_eukaryote	6f0c774f7177fa246b2e3d023979a44d_bacteria	0.018	-0.149	Negative
38c850022d0700fa24b06d5dd3f8da40_eukaryote	6f0c774f7177fa246b2e3d023979a44d_bacteria	0.027	0.1332	Positive
5cea4c9d87a8d0134d2b58e91c510d8c_eukaryote	6f0c774f7177fa246b2e3d023979a44d_bacteria	0.012	-0.1562	Negative
502b0a65026efd878a4e4c9295cc9e01_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.001	0.377	Positive
520fe6acd695f8e09998c6746855e420_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.002	0.2717	Positive
958e14f4806af8a06db61870561138f7_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.006	0.2162	Positive
41701e0adab2a616c9ee9b352beca639_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.007	0.2058	Positive
eb434ae05f7cf08515f5a9eedc7b77b9_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.001	0.305	Positive
96ebb5a9fbca50d3964296bb818d9861_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.002	0.2474	Positive
54693a9cf3c76c547dc9b56b6e9b266f_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.002	-0.2835	Negative
ed6fcc3e0305e5fa551e1c67f33c1226_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.009	0.2056	Positive
bd6595653c85ab4ed0535ca16ddfa7ae_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.006	0.234	Positive
727a0019cd714f3c1254b93a94a9aabe_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.001	0.3045	Positive
cb7f33c9ab6b6cc48e850692a6e57201_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.001	0.2614	Positive
87175665ea2f0ba525a6c4bce5e2d7f2_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.015	0.1668	Positive
2f25e52d298c8f4f1f4b648383bed31c_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.001	0.2415	Positive
53d2340d5f7b4ef070da39397346b625_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.001	0.2622	Positive
a50637e49cb2e7062c4fe563e8804b5c_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.037	-0.1663	Negative
64d446be25ef73bf9cdd2d1c75b28328_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.001	0.2763	Positive
36f1731173941db493c190a81c67a7cf_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.001	0.3104	Positive
f4a81d1da4f94db765f8dc3f8d9d71c1_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.021	0.1727	Positive
d96989fc36f17efec684123db1413110_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.002	0.1951	Positive
98483eb0a3fb5c44728f605e0b475ac3_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.001	0.2597	Positive
cb322f93327b32468a9fd72aed3afa8a_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.011	0.1823	Positive
8cf55f42a9d1f25bc15720205db748b4_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.001	0.2905	Positive
dee54165b25b1b80bf40b51130dc690d_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.001	0.3089	Positive
74d2b5e59d6a153b918c069c1f584cb9_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.017	0.1864	Positive
936a582a1eb7fdd448592e35c1ce4b58_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.008	0.1917	Positive
eec64780e6b621c93e5dc66bc10bed22_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.001	0.2915	Positive
d734a4cd9718eb47ddf142f884ef1b31_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.002	0.2413	Positive
1c4babd5c824cef4804874bbb6b29ab9_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.006	0.1744	Positive
e2b4a9650cb0b33c1220554634223c59_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.014	0.1725	Positive
c888280c2e60e8d26bba565094256f9b_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.001	0.2508	Positive
1ce72f2cc8eba8fb0a3b299aa0e53526_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.041	-0.1339	Negative
d54ca076b9cf97723c4a8be8304c05e1_bacteria	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.002	0.2596	Positive
eaa0ba9ff4398edf205048df9a36f578_fungi	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.044	-0.1482	Negative
89206af4589b68a36b3313e1be7c6448_fungi	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.023	-0.1754	Negative
e02440bc2cf2fbd51ab6c6a48c297786_fungi	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.02	-0.1687	Negative
9561dff2fb67039404a8a5d6c669959c_fungi	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.001	-0.2694	Negative
16010d640ae1f9ef8b46d9778d31166d_fungi	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.033	-0.1735	Negative
55d3ffaf20a40a432de7989e6d6d5a00_fungi	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.044	-0.1498	Negative
25f16fb9e13dc11d9cdb2563441d93ea_fungi	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.016	-0.1901	Negative
45072f0f90af585d84d9e8b285570885_fungi	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.038	-0.1644	Negative
c99c3c0cde268c3acc40ddb4ca470d52_fungi	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.035	-0.1558	Negative
e13eae7ac33ca345b3e22b971ecb92b4_fungi	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.014	-0.1671	Negative
08abdffc486630512a1123f8c3bdc96c_fungi	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.01	-0.1806	Negative
5b2e0204e765d22d745597820f613f8a_fungi	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.039	-0.1464	Negative
980fd6278b58656a704d9d0db1f6d1fd_fungi	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.009	-0.1818	Negative
9aecac2abcac69ad5a121dabba570b20_fungi	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.001	-0.3127	Negative
f399f80a36b7b63e3071e1397d106116_fungi	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.004	-0.186	Negative
b3975232eebf205eac1abdada382d56b_fungi	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.029	-0.1565	Negative
cf99988bdff370667debed34ebd3f52a_fungi	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.001	-0.2332	Negative
bb0bac95bc47602168f4048966f9be02_fungi	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.001	-0.2957	Negative
57d42f67fbd8adfd9984217832ff9085_fungi	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.014	-0.1551	Negative
cc72eaa86c2be573136acdf59cda9fc3_oomycete	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.035	-0.1793	Negative
f797cf2765402dd3d1f72f7838c4a54c_oomycete	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.048	-0.1533	Negative
99318de41dd49424cad9bf4501ab86ce_eukaryote	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.044	-0.1708	Negative
5c71206f2fadd330c5295bb2b8e24c9d_eukaryote	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.027	-0.1654	Negative
3c491ac457174deda16980612d97ab4f_eukaryote	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.013	0.169	Positive
28c42fb75b412baf6c28c32d0ad37e9b_eukaryote	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.039	-0.1412	Negative
a654a25725fefee58e879aa11f5011b6_eukaryote	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.014	-0.1573	Negative
e3e05f194c5ba7c9e24fbaf65a891e6e_eukaryote	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.004	-0.1995	Negative
1103cddc21943a0c06c77640d1c2bdae_eukaryote	59f72dd6eaf2a9d277540becada0fb4c_bacteria	0.033	-0.1533	Negative
520fe6acd695f8e09998c6746855e420_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.014	0.1895	Positive
958e14f4806af8a06db61870561138f7_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	0.33	Positive
3ade6fe2d83cee514a202e7c8237dc14_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.003	0.2057	Positive
41701e0adab2a616c9ee9b352beca639_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.012	0.1954	Positive
eb434ae05f7cf08515f5a9eedc7b77b9_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.002	0.2396	Positive
a596ae48f107278dfad5dc9a569a633f_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.013	0.1948	Positive
c0136f74153f1adf7ea7091baa9525d8_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.003	0.2231	Positive
f26613069d47c75ba35ac6e391427f1d_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.007	0.2246	Positive
58fe37239368831978117dc5136718fe_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.011	-0.1947	Negative
ed6fcc3e0305e5fa551e1c67f33c1226_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.012	0.1944	Positive
bd6595653c85ab4ed0535ca16ddfa7ae_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	0.3535	Positive
727a0019cd714f3c1254b93a94a9aabe_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	0.3384	Positive
87175665ea2f0ba525a6c4bce5e2d7f2_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.023	0.1682	Positive
6b9ca3313d241ab32629d7d007bfa458_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.003	0.2518	Positive
427faf4c79ebf8288c8dc1c34cb6273e_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	-0.4854	Negative
2f25e52d298c8f4f1f4b648383bed31c_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.002	0.2351	Positive
53d2340d5f7b4ef070da39397346b625_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	0.3663	Positive
a50637e49cb2e7062c4fe563e8804b5c_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	-0.3557	Negative
12ce93ddd82908b0631426465fc4feff_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.003	-0.226	Negative
b598deaaba68fcee9069b4ac1f0ffe7c_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	-0.2484	Negative
66e3d8d65c7d38086039152ae0eea786_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	0.2631	Positive
9f9db7a86cad05f5ce499615c163e8a9_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.013	0.1639	Positive
486eef6f6e7d9269c40a644d2d6832d6_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.009	0.1902	Positive
64d446be25ef73bf9cdd2d1c75b28328_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	0.3311	Positive
be23ac7180eac196be3e0514333d4301_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	-0.3183	Negative
f4a81d1da4f94db765f8dc3f8d9d71c1_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.004	-0.2333	Negative
feedb930d66d92bfe0db09c6320ffd07_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.044	-0.1429	Negative
d96989fc36f17efec684123db1413110_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.018	0.168	Positive
2ec351ef72927f2bc76225d8277dc602_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	0.2276	Positive
d4143a84fa86f4939237b7d4e33cfc4d_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	-0.4391	Negative
8c4947f4462ed1efbb71564b6c9aa0cb_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	-0.3129	Negative
80096a00a83bc1748d934c8ab64da932_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.003	0.26	Positive
f733c60397f7fc312c9cdce5c6d9aba1_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.006	-0.2209	Negative
db38587cad3ac0e5373ae4ad85d4d1f6_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.029	-0.1584	Negative
79cdbdf95f8596a1e17750c68ea553e9_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	-0.3439	Negative
dec10876dd1b063c2977675a952e5613_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	0.2558	Positive
dee54165b25b1b80bf40b51130dc690d_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.009	-0.1993	Negative
936a582a1eb7fdd448592e35c1ce4b58_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.012	0.1867	Positive
623e85cafaa7d77615b1f2c4a51a4e58_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.003	0.2211	Positive
374b88becf647abd98cc5b2b4ac528bd_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.026	-0.1549	Negative
7aa9b372d4c2cd1b6390bfd19e9a11a6_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.002	-0.2346	Negative
eec64780e6b621c93e5dc66bc10bed22_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	0.3201	Positive
d734a4cd9718eb47ddf142f884ef1b31_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.005	0.2249	Positive
701694874cb668b3c8b28556d6894c31_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.007	0.178	Positive
db088fb981fe23ea98703dd147a9a18a_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.021	0.159	Positive
1ce72f2cc8eba8fb0a3b299aa0e53526_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	-0.2265	Negative
a4830ec2beeeeaef48f6d7f401df4241_fungi	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	-0.3245	Negative
d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.004	-0.2887	Negative
9561dff2fb67039404a8a5d6c669959c_fungi	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	-0.3404	Negative
9a06988e426d7ef4663c568dcd331ca0_fungi	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.028	-0.1778	Negative
16010d640ae1f9ef8b46d9778d31166d_fungi	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	-0.2793	Negative
5743cd46a67f26fc2a0a910a35f1b12f_fungi	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.002	-0.2475	Negative
d4ced3fcf757696111ad371371ff4cce_fungi	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.035	-0.18	Negative
25f16fb9e13dc11d9cdb2563441d93ea_fungi	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	-0.388	Negative
1bea8020d2c9d588ad86b87a8f8065e8_fungi	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	0.2555	Positive
c99c3c0cde268c3acc40ddb4ca470d52_fungi	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.003	-0.2248	Negative
573058e00737be3571135b4901715a5b_fungi	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	-0.2905	Negative
01355d320b33ddf29a77579fe487ee60_fungi	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	-0.2981	Negative
3594bd84689e1249077661feb03ed8ba_fungi	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.002	-0.2648	Negative
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	-0.2912	Negative
08abdffc486630512a1123f8c3bdc96c_fungi	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.036	-0.163	Negative
47646c283877f7b72d1b9a5199bd45b9_fungi	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.02	0.1687	Positive
980fd6278b58656a704d9d0db1f6d1fd_fungi	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.012	-0.1803	Negative
9aecac2abcac69ad5a121dabba570b20_fungi	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.006	-0.2098	Negative
5f279c746c8e0dc1b9305887f0cbae5a_fungi	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.002	-0.2692	Negative
12d11cd730ac7a521601a8c9ef2e3f4c_fungi	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.002	-0.2394	Negative
f399f80a36b7b63e3071e1397d106116_fungi	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.002	-0.2178	Negative
bc4dcedbb783ae6fa7d42e19730bbd6a_fungi	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.006	-0.1927	Negative
ff21cdb7dbfc34641ccd2c104ef231e4_fungi	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.01	-0.1775	Negative
b3975232eebf205eac1abdada382d56b_fungi	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.002	-0.2245	Negative
cf99988bdff370667debed34ebd3f52a_fungi	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.008	-0.1722	Negative
bb0bac95bc47602168f4048966f9be02_fungi	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.003	-0.2256	Negative
39d163834966cd25a456abec8a6fb0a4_oomycete	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	0.3789	Positive
cc72eaa86c2be573136acdf59cda9fc3_oomycete	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.02	-0.1902	Negative
37203e529004aed13359f59c9e7edad4_oomycete	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.007	0.1991	Positive
8d7bfbf1d9cc089639fe484763c3f188_oomycete	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.008	0.2141	Positive
9a72d97ba542c0d4c87ab583eb06188b_oomycete	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.002	0.2706	Positive
5a7fabdfc2b1915ca336712e300eb727_eukaryote	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	-0.3407	Negative
99318de41dd49424cad9bf4501ab86ce_eukaryote	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.024	-0.1897	Negative
2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	0.4217	Positive
6f658d24895b04231f6e654762669b72_eukaryote	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	0.2483	Positive
0b01e4d6558506012d0e1eaf493a5ded_eukaryote	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.046	-0.1698	Negative
416ebed6f40ce92fda977416ca373220_eukaryote	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.002	0.2531	Positive
5c71206f2fadd330c5295bb2b8e24c9d_eukaryote	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	-0.3182	Negative
6a93161d8c0b6e9c9d636325ba9ebcae_eukaryote	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.012	0.1841	Positive
18f83f1b38e7d46908c0805e2c1960e4_eukaryote	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.037	0.1491	Positive
a76ff1e570245a93affb4ac8a7e97b5a_eukaryote	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.005	-0.1929	Negative
2c401f46914cf5a8f8728ec0a8b78fe9_eukaryote	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.039	0.1394	Positive
7b3f8ac4cc1c569e824043a8fc99c323_eukaryote	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.002	-0.2227	Negative
6f5d3bfd51485fbd9a71c476a19b3241_eukaryote	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.001	-0.2879	Negative
0d8f0de48c593ab7f865ad167c335347_eukaryote	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.043	-0.1481	Negative
d7463494a00186665833be74ccdd14a1_eukaryote	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.033	0.1459	Positive
3c8cb7ae46cf87caa164eb1a31c2ba7d_eukaryote	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.002	-0.2053	Negative
5cea4c9d87a8d0134d2b58e91c510d8c_eukaryote	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.014	-0.1784	Negative
eb434ae05f7cf08515f5a9eedc7b77b9_bacteria	61ee56e0408347b925580754c0228fac_bacteria	0.005	0.1783	Positive
bd6595653c85ab4ed0535ca16ddfa7ae_bacteria	61ee56e0408347b925580754c0228fac_bacteria	0.034	0.1349	Positive
87175665ea2f0ba525a6c4bce5e2d7f2_bacteria	61ee56e0408347b925580754c0228fac_bacteria	0.007	0.1789	Positive
427faf4c79ebf8288c8dc1c34cb6273e_bacteria	61ee56e0408347b925580754c0228fac_bacteria	0.002	-0.1949	Negative
9f9db7a86cad05f5ce499615c163e8a9_bacteria	61ee56e0408347b925580754c0228fac_bacteria	0.041	0.1037	Positive
9193e9a1200e44850cc298b351abbff4_bacteria	61ee56e0408347b925580754c0228fac_bacteria	0.015	0.1461	Positive
36f1731173941db493c190a81c67a7cf_bacteria	61ee56e0408347b925580754c0228fac_bacteria	0.043	0.1163	Positive
dec10876dd1b063c2977675a952e5613_bacteria	61ee56e0408347b925580754c0228fac_bacteria	0.039	0.1137	Positive
87103294ec0841cff3f2187f1fb565c5_bacteria	61ee56e0408347b925580754c0228fac_bacteria	0.002	0.2112	Positive
d734a4cd9718eb47ddf142f884ef1b31_bacteria	61ee56e0408347b925580754c0228fac_bacteria	0.026	0.137	Positive
701694874cb668b3c8b28556d6894c31_bacteria	61ee56e0408347b925580754c0228fac_bacteria	0.039	0.1129	Positive
de0aa684ed3e574308e5ab48ff90cdb0_bacteria	61ee56e0408347b925580754c0228fac_bacteria	0.039	0.1231	Positive
db088fb981fe23ea98703dd147a9a18a_bacteria	61ee56e0408347b925580754c0228fac_bacteria	0.014	0.1504	Positive
1c4babd5c824cef4804874bbb6b29ab9_bacteria	61ee56e0408347b925580754c0228fac_bacteria	0.013	0.1518	Positive
e2b4a9650cb0b33c1220554634223c59_bacteria	61ee56e0408347b925580754c0228fac_bacteria	0.009	0.1675	Positive
c888280c2e60e8d26bba565094256f9b_bacteria	61ee56e0408347b925580754c0228fac_bacteria	0.014	0.1614	Positive
a969b7e9ee836c48ee319226ac0aac95_bacteria	61ee56e0408347b925580754c0228fac_bacteria	0.038	0.1142	Positive
d54ca076b9cf97723c4a8be8304c05e1_bacteria	61ee56e0408347b925580754c0228fac_bacteria	0.02	0.1218	Positive
12907f7fde00bb40c358a652d79ffcb6_fungi	61ee56e0408347b925580754c0228fac_bacteria	0.005	-0.186	Negative
a7139639bff5f1aef5393ef551b3b953_fungi	61ee56e0408347b925580754c0228fac_bacteria	0.03	-0.1406	Negative
16010d640ae1f9ef8b46d9778d31166d_fungi	61ee56e0408347b925580754c0228fac_bacteria	0.008	-0.1652	Negative
d4ced3fcf757696111ad371371ff4cce_fungi	61ee56e0408347b925580754c0228fac_bacteria	0.004	-0.2087	Negative
25f16fb9e13dc11d9cdb2563441d93ea_fungi	61ee56e0408347b925580754c0228fac_bacteria	0.047	-0.1222	Negative
4745af0659fd8962bab4c6f134456248_fungi	61ee56e0408347b925580754c0228fac_bacteria	0.024	0.1414	Positive
886658e8f5f92525a3beccfa72774999_fungi	61ee56e0408347b925580754c0228fac_bacteria	0.041	0.1159	Positive
92b9c83064618f3fa4cc6f518011a93f_fungi	61ee56e0408347b925580754c0228fac_bacteria	0.016	0.1806	Positive
573058e00737be3571135b4901715a5b_fungi	61ee56e0408347b925580754c0228fac_bacteria	0.011	-0.1638	Negative
2b58ac3373c047a1eebbf7a75e2e0552_fungi	61ee56e0408347b925580754c0228fac_bacteria	0.009	0.1747	Positive
b3975232eebf205eac1abdada382d56b_fungi	61ee56e0408347b925580754c0228fac_bacteria	0.043	-0.1196	Negative
45b5a9d374f7fdde8ee02d381737f261_fungi	61ee56e0408347b925580754c0228fac_bacteria	0.022	0.1339	Positive
99f992144830d91fd450ab2e67bcead5_fungi	61ee56e0408347b925580754c0228fac_bacteria	0.044	0.1198	Positive
99318de41dd49424cad9bf4501ab86ce_eukaryote	61ee56e0408347b925580754c0228fac_bacteria	0.002	-0.188	Negative
2a50651b2cbc9fc60afae81923de86d5_eukaryote	61ee56e0408347b925580754c0228fac_bacteria	0.008	-0.1747	Negative
cdfb9490b3e043a9832cbace39b2d3fb_eukaryote	61ee56e0408347b925580754c0228fac_bacteria	0.014	-0.1664	Negative
d6e7187575c837cc355b39cb4c72f1b7_eukaryote	61ee56e0408347b925580754c0228fac_bacteria	0.036	0.1255	Positive
5c343c81c74e215e2ed7a0d3d2e29e21_eukaryote	61ee56e0408347b925580754c0228fac_bacteria	0.048	-0.1257	Negative
850f9456f23d337e109baafd956b54d6_eukaryote	61ee56e0408347b925580754c0228fac_bacteria	0.028	-0.1443	Negative
d56db645940d7263cd904f96f3e2258f_eukaryote	61ee56e0408347b925580754c0228fac_bacteria	0.032	0.1188	Positive
